DY
207
43
AvgCyclomatic;AvgCyclomaticModified;AvgCyclomaticStrict;AvgEssential;AvgLine;AvgLineBlank;AvgLineCode;AvgLineComment;CountClassBase;CountClassCoupled;CountClassDerived;CountDeclClassMethod;CountDeclClassVariable;CountDeclInstanceMethod;CountDeclInstanceVariable;CountDeclMethod;CountDeclMethodAll;CountDeclMethodDefault;CountDeclMethodPrivate;CountDeclMethodProtected;CountDeclMethodPublic;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;MaxCyclomatic;MaxCyclomaticModified;MaxCyclomaticStrict;MaxEssential;MaxInheritanceTree;MaxNesting;PercentLackOfCohesion;RatioCommentToCode;SumCyclomatic;SumCyclomaticModified;SumCyclomaticStrict;SumEssential
rx.CombineLatestTests;1.0;1.0;1.0;1.0;15.0;2.0;10.0;3.0;1.0;11.0;0.0;0.0;0.0;1.0;3.0;1.0;1.0;0.0;0.0;0.0;1.0;54.0;5.0;31.0;11.0;20.0;18.0;14.0;19.0;10.0;9.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.58;1.0;1.0;1.0;1.0;0
rx.ConcatTests;1.0;1.0;1.0;1.0;12.0;2.0;10.0;0.0;1.0;5.0;0.0;0.0;0.0;7.0;0.0;7.0;7.0;0.0;0.0;0.0;7.0;121.0;26.0;79.0;44.0;54.0;16.0;51.0;60.0;36.0;24.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.2;7.0;7.0;7.0;7.0;0
rx.CovarianceTest;1.0;1.0;1.0;1.0;12.0;1.0;8.0;3.0;1.0;7.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0;85.0;16.0;40.0;19.0;10.0;29.0;8.0;22.0;17.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.72;2.0;2.0;2.0;2.0;0
rx.EventStream;1.0;1.0;1.0;1.0;14.0;1.0;12.0;1.0;1.0;2.0;0.0;3.0;0.0;0.0;0.0;3.0;3.0;0.0;1.0;0.0;2.0;85.0;9.0;49.0;12.0;30.0;27.0;24.0;34.0;14.0;20.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.55;3.0;3.0;3.0;3.0;0
rx.GroupByTests;1.0;1.0;1.0;1.0;31.0;6.0;24.0;1.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0;84.0;15.0;52.0;5.0;38.0;17.0;10.0;19.0;9.0;10.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.33;2.0;2.0;2.0;2.0;0
rx.IntervalDemo;1.0;1.0;1.0;1.0;13.0;0.0;12.0;0.0;1.0;3.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0;47.0;4.0;27.0;11.0;14.0;16.0;11.0;17.0;10.0;7.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.59;2.0;2.0;2.0;2.0;0
rx.MergeTests;1.0;1.0;1.0;1.0;11.0;2.0;8.0;0.0;1.0;5.0;0.0;0.0;0.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;5.0;86.0;17.0;50.0;28.0;32.0;19.0;29.0;36.0;23.0;13.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.38;5.0;5.0;5.0;5.0;0
rx.ObservableDoOnTest;1.0;1.0;1.0;1.0;15.0;2.0;13.0;0.0;1.0;2.0;0.0;0.0;0.0;3.0;0.0;3.0;3.0;0.0;0.0;0.0;3.0;68.0;9.0;44.0;15.0;29.0;15.0;18.0;26.0;13.0;13.0;2.0;2.0;2.0;1.0;1.0;1.0;0.0;0.34;4.0;4.0;4.0;3.0;0
rx.ObservableTests;1.0;1.0;1.0;1.0;21.0;2.0;16.0;1.0;1.0;8.0;0.0;0.0;1.0;44.0;1.0;44.0;44.0;0.0;0.0;0.0;44.0;1043.0;163.0;794.0;229.0;570.0;86.0;411.0;519.0;202.0;317.0;2.0;2.0;2.0;1.0;1.0;2.0;87.0;0.11;52.0;52.0;52.0;44.0;0
rx.ObservableWindowTests;1.0;1.0;1.0;1.0;23.0;5.0;18.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;42.0;6.0;21.0;4.0;14.0;15.0;7.0;11.0;5.0;6.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.71;1.0;1.0;1.0;1.0;0
rx.ObserveOnTests;1.0;1.0;1.0;1.0;24.0;3.0;16.0;4.0;1.0;3.0;0.0;1.0;0.0;3.0;0.0;4.0;4.0;0.0;1.0;0.0;3.0;121.0;20.0;70.0;15.0;49.0;31.0;25.0;38.0;18.0;20.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.44;4.0;4.0;4.0;4.0;0
rx.ReduceTests;1.0;1.0;1.0;1.0;12.0;1.0;8.0;2.0;1.0;6.0;0.0;0.0;0.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;5.0;95.0;14.0;52.0;27.0;24.0;29.0;18.0;28.0;21.0;7.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.56;5.0;5.0;5.0;5.0;0
rx.RefCountTest;1.0;1.0;1.0;1.0;86.0;19.0;40.0;27.0;1.0;3.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;90.0;20.0;43.0;11.0;36.0;27.0;30.0;34.0;10.0;24.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.63;1.0;1.0;1.0;1.0;0
rx.RefCountTests;1.0;1.0;1.0;1.0;37.0;6.0;26.0;4.0;1.0;5.0;0.0;0.0;0.0;3.0;0.0;3.0;3.0;0.0;0.0;0.0;3.0;135.0;23.0;85.0;26.0;69.0;27.0;54.0;63.0;24.0;39.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.32;3.0;3.0;3.0;3.0;0
rx.ScanTests;1.0;1.0;1.0;1.0;22.0;5.0;17.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;41.0;6.0;20.0;3.0;13.0;15.0;4.0;8.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.75;1.0;1.0;1.0;1.0;0
rx.Scheduler;1.0;1.0;1.0;1.0;19.0;0.0;9.0;9.0;1.0;7.0;12.0;0.0;0.0;10.0;0.0;10.0;10.0;0.0;0.0;0.0;10.0;245.0;19.0;98.0;26.0;65.0;128.0;41.0;61.0;32.0;29.0;2.0;2.0;2.0;1.0;1.0;1.0;0.0;1.31;11.0;11.0;11.0;10.0;0
rx.SchedulersTest;1.0;1.0;1.0;1.0;30.0;6.0;23.0;0.0;1.0;8.0;0.0;0.0;0.0;15.0;0.0;15.0;15.0;0.0;0.0;0.0;15.0;555.0;118.0;402.0;111.0;296.0;36.0;190.0;257.0;109.0;148.0;3.0;3.0;3.0;1.0;1.0;1.0;0.0;0.09;25.0;25.0;25.0;15.0;0
rx.StartWithTests;1.0;1.0;1.0;1.0;8.0;1.0;7.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0;39.0;5.0;19.0;8.0;11.0;15.0;11.0;14.0;6.0;8.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.79;2.0;2.0;2.0;2.0;0
rx.ThrottleFirstTests;1.0;1.0;1.0;1.0;30.0;2.0;27.0;8.0;1.0;4.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;49.0;3.0;30.0;8.0;24.0;23.0;24.0;26.0;6.0;20.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.77;1.0;1.0;1.0;1.0;0
rx.ThrottleLastTests;1.0;1.0;1.0;1.0;30.0;2.0;27.0;8.0;1.0;4.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;49.0;3.0;30.0;8.0;24.0;23.0;24.0;26.0;6.0;20.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.77;1.0;1.0;1.0;1.0;0
rx.ThrottleWithTimeoutTests;1.0;1.0;1.0;1.0;30.0;2.0;27.0;8.0;1.0;4.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;49.0;3.0;30.0;8.0;24.0;23.0;24.0;26.0;6.0;20.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.77;1.0;1.0;1.0;1.0;0
rx.TimeoutTests;1.0;1.0;1.0;1.0;14.0;1.0;13.0;0.0;1.0;5.0;0.0;0.0;2.0;11.0;3.0;11.0;11.0;0.0;0.0;0.0;11.0;206.0;23.0;167.0;70.0;119.0;16.0;122.0;134.0;49.0;85.0;1.0;1.0;1.0;1.0;1.0;0.0;27.0;0.1;11.0;11.0;11.0;11.0;0
rx.ZipTests;1.0;1.0;1.0;1.0;26.0;5.0;19.0;2.0;1.0;12.0;0.0;0.0;0.0;2.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;94.0;15.0;60.0;13.0;42.0;19.0;21.0;31.0;15.0;16.0;1.0;1.0;1.0;1.0;1.0;0.0;50.0;0.32;2.0;2.0;2.0;2.0;0
