DY
524
43
AvgCyclomatic;AvgCyclomaticModified;AvgCyclomaticStrict;AvgEssential;AvgLine;AvgLineBlank;AvgLineCode;AvgLineComment;CountClassBase;CountClassCoupled;CountClassDerived;CountDeclClassMethod;CountDeclClassVariable;CountDeclInstanceMethod;CountDeclInstanceVariable;CountDeclMethod;CountDeclMethodAll;CountDeclMethodDefault;CountDeclMethodPrivate;CountDeclMethodProtected;CountDeclMethodPublic;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;MaxCyclomatic;MaxCyclomaticModified;MaxCyclomaticStrict;MaxEssential;MaxInheritanceTree;MaxNesting;PercentLackOfCohesion;RatioCommentToCode;SumCyclomatic;SumCyclomaticModified;SumCyclomaticStrict;SumEssential
JunitDependencyTest;1.0;1.0;1.0;1.0;27.0;0.0;3.0;24.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;30.0;0.0;6.0;3.0;1.0;24.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;4.0;1.0;1.0;1.0;1.0;0
ParameterTokenSuite;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
ParameterizedTestA;1.0;1.0;1.0;1.0;2.0;0.0;2.0;0.0;1.0;3.0;0.0;1.0;0.0;2.0;0.0;3.0;3.0;0.0;0.0;0.0;3.0;14.0;2.0;11.0;6.0;2.0;1.0;2.0;6.0;4.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.09;3.0;3.0;3.0;3.0;0
SomeTestB;1.0;1.0;1.0;1.0;3.0;0.0;3.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;5.0;0.0;5.0;3.0;1.0;0.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0
com.google.inject.AbstractModule;1.0;1.0;1.0;1.0;7.0;0.0;3.0;3.0;2.0;15.0;836.0;0.0;0.0;25.0;1.0;25.0;25.0;0.0;0.0;24.0;1.0;248.0;27.0;90.0;33.0;30.0;131.0;30.0;56.0;27.0;29.0;1.0;1.0;1.0;1.0;1.0;1.0;92.0;1.46;25.0;25.0;25.0;25.0;0
com.google.inject.BinderTest;1.0;1.0;1.0;1.0;19.0;0.0;17.0;1.0;1.0;31.0;0.0;0.0;0.0;22.0;4.0;22.0;73.0;0.0;0.0;2.0;20.0;607.0;67.0;489.0;99.0;330.0;53.0;165.0;266.0;104.0;162.0;3.0;3.0;3.0;1.0;3.0;2.0;93.0;0.11;39.0;39.0;39.0;22.0;0
com.google.inject.BindingAnnotationTest;1.0;1.0;1.0;1.0;16.0;0.0;15.0;0.0;1.0;8.0;0.0;0.0;0.0;6.0;0.0;6.0;57.0;0.0;0.0;0.0;6.0;139.0;17.0;122.0;32.0;68.0;0.0;42.0;67.0;34.0;33.0;2.0;2.0;2.0;1.0;3.0;1.0;0.0;0.0;9.0;9.0;9.0;6.0;0
com.google.inject.BindingBuilderTest;1.0;1.0;1.0;1.0;3.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;52.0;0.0;0.0;0.0;1.0;6.0;1.0;5.0;2.0;1.0;0.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;3.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0
com.google.inject.BoundFactoryTest;1.0;1.0;1.0;1.0;14.0;2.0;12.0;0.0;1.0;7.0;0.0;0.0;0.0;2.0;0.0;2.0;53.0;0.0;0.0;0.0;2.0;82.0;17.0;65.0;30.0;34.0;0.0;38.0;50.0;26.0;24.0;1.0;1.0;1.0;1.0;3.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;0
com.google.inject.BoundInstanceInjectionTest;1.0;1.0;1.0;1.0;14.0;0.0;13.0;0.0;1.0;10.0;0.0;0.0;0.0;4.0;0.0;4.0;55.0;0.0;0.0;0.0;4.0;86.0;12.0;74.0;22.0;41.0;0.0;24.0;44.0;24.0;20.0;2.0;2.0;2.0;1.0;3.0;1.0;0.0;0.0;6.0;6.0;6.0;4.0;0
